id_pedido,data_pedido,ano,mes,nome_mes,segmento,regiao,estado,cidade,categoria,subcategoria,nome_produto,modo_envio,dias_entrega,vendas,quantidade,desconto,lucro,margem_lucro
US-2016-125969,2016-11-06,2016,11,Nov,Home Office,Oeste,California,Los Angeles,Móveis,Mobiliário,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Segunda Classe,4,238.56,3,0.0,26.2416,11.0
US-2017-164147,2017-02-02,2017,2,Feb,Corporativo,Leste,Ohio,Columbus,Tecnologia,Telefones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Primeira Classe,3,59.97,5,0.4,-11.994,-20.0
US-2017-164147,2017-02-02,2017,2,Feb,Corporativo,Leste,Ohio,Columbus,Papelaria,Papel,Xerox 1916,Primeira Classe,3,78.304,2,0.2,29.364,37.5
US-2017-164147,2017-02-02,2017,2,Feb,Corporativo,Leste,Ohio,Columbus,Papelaria,Grampos,Staples,Primeira Classe,3,21.456,9,0.2,6.9732,32.5
CA-2016-145583,2016-10-13,2016,10,Oct,Consumidor,Oeste,California,Roseville,Papelaria,Papel,Xerox 195,Padrão,6,20.04,3,0.0,9.6192,48.0
CA-2016-145583,2016-10-13,2016,10,Oct,Consumidor,Oeste,California,Roseville,Papelaria,Papel,Xerox 1880,Padrão,6,35.44,1,0.0,16.6568,47.0
CA-2016-145583,2016-10-13,2016,10,Oct,Consumidor,Oeste,California,Roseville,Papelaria,Arte,"Sanford Colorific Colored Pencils, 12/Box",Padrão,6,11.52,4,0.0,3.456,30.0
CA-2016-145583,2016-10-13,2016,10,Oct,Consumidor,Oeste,California,Roseville,Papelaria,Grampos,Ideal Clamps,Padrão,6,4.02,2,0.0,1.9698,49.0
CA-2016-145583,2016-10-13,2016,10,Oct,Consumidor,Oeste,California,Roseville,Papelaria,Fichários,GBC Wire Binding Strips,Padrão,6,76.176,3,0.2,26.6616,35.0
CA-2016-145583,2016-10-13,2016,10,Oct,Consumidor,Oeste,California,Roseville,Papelaria,Suprimentos,Fiskars Softgrip Scissors,Padrão,6,65.88,6,0.0,18.4464,28.0
CA-2016-145583,2016-10-13,2016,10,Oct,Consumidor,Oeste,California,Roseville,Móveis,Mobiliário,Longer-Life Soft White Bulbs,Padrão,6,43.12,14,0.0,20.6976,48.0
CA-2016-110366,2016-09-05,2016,9,Sep,Corporativo,Leste,Pennsylvania,Philadelphia,Móveis,Mobiliário,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Segunda Classe,2,82.8,2,0.2,10.35,12.5
CA-2017-106180,2017-09-18,2017,9,Sep,Corporativo,Oeste,California,San Francisco,Papelaria,Arte,Newell 343,Padrão,5,8.82,3,0.0,2.3814,27.0
CA-2017-106180,2017-09-18,2017,9,Sep,Corporativo,Oeste,California,San Francisco,Papelaria,Envelopes,Convenience Packs of Business Envelopes,Padrão,5,10.86,3,0.0,5.1042,47.0
CA-2017-106180,2017-09-18,2017,9,Sep,Corporativo,Oeste,California,San Francisco,Papelaria,Papel,Xerox 1911,Padrão,5,143.7,3,0.0,68.976,48.0
CA-2017-155376,2017-12-22,2017,12,Dec,Consumidor,Central,Missouri,Independence,Papelaria,Eletrodomésticos,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Padrão,5,839.43,3,0.0,218.2518,26.0
CA-2015-110744,2015-09-07,2015,9,Sep,Consumidor,Oeste,California,Pasadena,Papelaria,Armazenamento,Safco Industrial Wire Shelving,Padrão,5,671.93,7,0.0,20.1579,3.0
CA-2014-110072,2014-10-22,2014,10,Oct,Home Office,Leste,Ohio,Newark,Móveis,Mobiliário,"Seth Thomas 14"" Putty-Colored Wall Clock",Padrão,6,93.888,4,0.2,12.9096,13.75
CA-2016-114489,2016-12-05,2016,12,Dec,Corporativo,Central,Wisconsin,Franklin,Tecnologia,Telefones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Padrão,4,384.45,11,0.0,103.8015,27.0
CA-2016-114489,2016-12-05,2016,12,Dec,Corporativo,Central,Wisconsin,Franklin,Tecnologia,Telefones,Anker Astro 15000mAh USB Portable Charger,Padrão,4,149.97,3,0.0,5.9988,4.0
CA-2016-114489,2016-12-05,2016,12,Dec,Corporativo,Central,Wisconsin,Franklin,Móveis,Cadeiras,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Padrão,4,1951.84,8,0.0,585.552,30.0
CA-2016-114489,2016-12-05,2016,12,Dec,Corporativo,Central,Wisconsin,Franklin,Papelaria,Fichários,GBC Prestige Therm-A-Bind Covers,Padrão,4,171.55,5,0.0,80.6285,47.0
CA-2016-158834,2016-03-13,2016,3,Mar,Home Office,Oeste,Arizona,Scottsdale,Papelaria,Eletrodomésticos,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Primeira Classe,3,157.92,5,0.2,17.766,11.25
CA-2016-158834,2016-03-13,2016,3,Mar,Home Office,Oeste,Arizona,Scottsdale,Tecnologia,Telefones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Primeira Classe,3,203.184,2,0.2,15.2388,7.5
CA-2015-124919,2015-05-31,2015,5,May,Corporativo,Oeste,California,San Jose,Papelaria,Papel,Southworth 25% Cotton Antique Laid Paper & Envelopes,Primeira Classe,2,58.38,7,0.0,26.271,45.0
CA-2015-124919,2015-05-31,2015,5,May,Corporativo,Oeste,California,San Jose,Papelaria,Papel,Xerox 1883,Primeira Classe,2,105.52,4,0.0,48.5392,46.0
CA-2015-124919,2015-05-31,2015,5,May,Corporativo,Oeste,California,San Jose,Papelaria,Armazenamento,"Tenex Personal Project File with Scoop Front Design, Black",Primeira Classe,2,80.88,6,0.0,21.0288,26.0
CA-2015-118948,2015-05-28,2015,5,May,Home Office,Oeste,Washington,Seattle,Papelaria,Arte,Newell 311,Padrão,6,6.63,3,0.0,1.7901,27.0
CA-2014-104269,2014-03-01,2014,3,Mar,Consumidor,Oeste,Washington,Seattle,Móveis,Cadeiras,Global Deluxe High-Back Manager's Chair,Segunda Classe,5,457.568,2,0.2,51.4764,11.25
CA-2016-114104,2016-11-20,2016,11,Nov,Consumidor,Central,Oklahoma,Edmond,Papelaria,Etiquetas,Avery 519,Padrão,4,14.62,2,0.0,6.8714,47.0
CA-2016-114104,2016-11-20,2016,11,Nov,Consumidor,Central,Oklahoma,Edmond,Tecnologia,Telefones,Avaya 5420 Digital phone,Padrão,4,944.93,7,0.0,236.2325,25.0
CA-2016-162733,2016-05-11,2016,5,May,Consumidor,Oeste,California,Los Angeles,Papelaria,Papel,Xerox 1920,Primeira Classe,1,5.98,1,0.0,2.691,45.0
CA-2015-119697,2015-12-28,2015,12,Dec,Consumidor,Leste,Pennsylvania,Philadelphia,Tecnologia,Acessórios,Lenovo 17-Key USB Numeric Keypad,Segunda Classe,3,54.384,2,0.2,1.3596,2.5
CA-2016-154508,2016-11-16,2016,11,Nov,Consumidor,Oeste,New Mexico,Carlsbad,Papelaria,Envelopes,Staple envelope,Padrão,4,28.4,5,0.0,13.348,47.0
CA-2016-113817,2016-11-07,2016,11,Nov,Consumidor,Oeste,Washington,Seattle,Papelaria,Fichários,Wilson Jones International Size A4 Ring Binders,Padrão,4,27.68,2,0.2,9.688,35.0
CA-2014-139892,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,San Antonio,Papelaria,Arte,BIC Brite Liner Highlighters,Padrão,4,9.936,3,0.2,2.7324,27.5
CA-2014-139892,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,San Antonio,Tecnologia,Máquinas,Lexmark MX611dhe Monochrome Laser Printer,Padrão,4,8159.952,8,0.4,-1359.992,-16.67
CA-2014-139892,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,San Antonio,Papelaria,Armazenamento,Space Solutions HD Industrial Steel Shelving.,Padrão,4,275.928,3,0.2,-58.6347,-21.25
CA-2014-139892,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,San Antonio,Móveis,Cadeiras,SAFCO Arco Folding Chair,Padrão,4,1740.06,9,0.3,-24.858,-1.43
CA-2014-139892,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,San Antonio,Papelaria,Arte,Sanford Liquid Accent Highlighters,Padrão,4,32.064,6,0.2,6.8136,21.25
CA-2014-139892,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,San Antonio,Papelaria,Eletrodomésticos,Kensington 7 Outlet MasterPiece Power Center,Padrão,4,177.98,5,0.8,-453.849,-255.0
CA-2014-139892,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,San Antonio,Tecnologia,Telefones,JBL Micro Wireless Portable Bluetooth Speaker,Padrão,4,143.976,3,0.2,8.9985,6.25
CA-2014-118962,2014-08-05,2014,8,Aug,Consumidor,Oeste,California,Los Angeles,Papelaria,Papel,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Padrão,4,20.94,3,0.0,9.8418,47.0
CA-2014-118962,2014-08-05,2014,8,Aug,Consumidor,Oeste,California,Los Angeles,Papelaria,Papel,Xerox 1913,Padrão,4,110.96,2,0.0,53.2608,48.0
CA-2014-118962,2014-08-05,2014,8,Aug,Consumidor,Oeste,California,Los Angeles,Móveis,Cadeiras,"Global Value Steno Chair, Gray",Padrão,4,340.144,7,0.2,21.259,6.25
US-2014-100853,2014-09-14,2014,9,Sep,Corporativo,Central,Illinois,Chicago,Papelaria,Eletrodomésticos,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Padrão,5,52.448,2,0.8,-131.12,-250.0
US-2014-100853,2014-09-14,2014,9,Sep,Corporativo,Central,Illinois,Chicago,Papelaria,Etiquetas,Avery 51,Padrão,5,20.16,4,0.2,6.552,32.5
US-2017-152366,2017-04-21,2017,4,Apr,Consumidor,Central,Texas,Houston,Papelaria,Eletrodomésticos,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Segunda Classe,4,97.264,4,0.8,-243.16,-250.0
US-2015-101511,2015-11-21,2015,11,Nov,Consumidor,Leste,Ohio,Newark,Móveis,Cadeiras,"Padded Folding Chairs, Black, 4/Carton",Segunda Classe,2,396.802,7,0.3,-11.3372,-2.86
US-2015-101511,2015-11-21,2015,11,Nov,Consumidor,Leste,Ohio,Newark,Papelaria,Suprimentos,Acme Rosewood Handle Letter Opener,Segunda Classe,2,15.88,5,0.2,-3.7715,-23.75
CA-2015-137225,2015-12-15,2015,12,Dec,Home Office,Leste,New York,New York City,Papelaria,Arte,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Padrão,4,3.28,1,0.0,1.4104,43.0
CA-2014-166191,2014-12-05,2014,12,Dec,Corporativo,Central,Illinois,Decatur,Papelaria,Armazenamento,"Tenex File Box, Personal Filing Tote with Lid, Black",Segunda Classe,4,24.816,2,0.2,1.8612,7.5
CA-2014-166191,2014-12-05,2014,12,Dec,Corporativo,Central,Illinois,Decatur,Tecnologia,Acessórios,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Segunda Classe,4,408.744,7,0.2,76.6395,18.75
CA-2014-158274,2014-11-19,2014,11,Nov,Home Office,Sul,Louisiana,Monroe,Tecnologia,Telefones,AT&T TR1909W,Segunda Classe,5,503.96,4,0.0,131.0296,26.0
CA-2014-158274,2014-11-19,2014,11,Nov,Home Office,Sul,Louisiana,Monroe,Tecnologia,Telefones,Nokia Lumia 521 (T-Mobile),Segunda Classe,5,149.95,5,0.0,41.986,28.0
CA-2014-158274,2014-11-19,2014,11,Nov,Home Office,Sul,Louisiana,Monroe,Tecnologia,Acessórios,HP Standard 104 key PS/2 Keyboard,Segunda Classe,5,29.0,2,0.0,7.25,25.0
CA-2016-105018,2016-11-28,2016,11,Nov,Consumidor,Leste,Connecticut,Fairfield,Papelaria,Fichários,Avery Poly Binder Pockets,Padrão,4,7.16,2,0.0,3.4368,48.0
CA-2014-123260,2014-08-26,2014,8,Aug,Home Office,Oeste,California,Los Angeles,Tecnologia,Acessórios,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Padrão,4,176.8,8,0.0,22.984,13.0
CA-2016-157000,2016-07-16,2016,7,Jul,Corporativo,Central,Texas,Grand Prairie,Papelaria,Armazenamento,"Personal Filing Tote with Lid, Black/Gray",Padrão,6,37.224,3,0.2,3.7224,10.0
CA-2016-157000,2016-07-16,2016,7,Jul,Corporativo,Central,Texas,Grand Prairie,Papelaria,Papel,Southworth 25% Cotton Antique Laid Paper & Envelopes,Padrão,6,20.016,3,0.2,6.255,31.25
CA-2015-102281,2015-10-12,2015,10,Oct,Home Office,Leste,New York,New York City,Móveis,Estantes,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Primeira Classe,2,899.136,4,0.2,112.392,12.5
CA-2015-102281,2015-10-12,2015,10,Oct,Home Office,Leste,New York,New York City,Tecnologia,Telefones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Primeira Classe,2,71.76,6,0.0,20.0928,28.0
CA-2015-102281,2015-10-12,2015,10,Oct,Home Office,Leste,New York,New York City,Papelaria,Papel,Xerox 205,Primeira Classe,2,51.84,8,0.0,24.8832,48.0
CA-2015-102281,2015-10-12,2015,10,Oct,Home Office,Leste,New York,New York City,Móveis,Estantes,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Primeira Classe,2,626.352,3,0.2,46.9764,7.5
CA-2015-102281,2015-10-12,2015,10,Oct,Home Office,Leste,New York,New York City,Papelaria,Arte,4009 Highlighters by Sanford,Primeira Classe,2,19.9,5,0.0,6.567,33.0
CA-2015-131457,2015-10-31,2015,10,Oct,Corporativo,Oeste,California,Redlands,Papelaria,Envelopes,Poly String Tie Envelopes,Padrão,6,14.28,7,0.0,6.7116,47.0
CA-2014-140004,2014-03-21,2014,3,Mar,Consumidor,Leste,Ohio,Hamilton,Papelaria,Arte,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Padrão,4,7.408,2,0.2,1.2038,16.25
CA-2014-140004,2014-03-21,2014,3,Mar,Consumidor,Leste,Ohio,Hamilton,Papelaria,Arte,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Padrão,4,6.048,3,0.2,1.5876,26.25
CA-2017-107720,2017-11-06,2017,11,Nov,Home Office,Leste,New Jersey,Westfield,Papelaria,Armazenamento,Decoflex Hanging Personal Folder File,Padrão,7,46.26,3,0.0,12.0276,26.0
US-2017-124303,2017-07-06,2017,7,Jul,Corporativo,Leste,Pennsylvania,Philadelphia,Papelaria,Fichários,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Padrão,7,2.946,2,0.7,-2.2586,-76.67
US-2017-124303,2017-07-06,2017,7,Jul,Corporativo,Leste,Pennsylvania,Philadelphia,Papelaria,Papel,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Padrão,7,16.056,3,0.2,5.8203,36.25
CA-2017-105074,2017-06-24,2017,6,Jun,Consumidor,Leste,Ohio,Akron,Papelaria,Papel,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Padrão,5,21.744,3,0.2,6.795,31.25
CA-2014-133690,2014-08-03,2014,8,Aug,Consumidor,Oeste,Colorado,Denver,Móveis,Mesas,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Primeira Classe,2,218.75,2,0.5,-161.875,-74.0
CA-2014-133690,2014-08-03,2014,8,Aug,Consumidor,Oeste,Colorado,Denver,Papelaria,Eletrodomésticos,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Primeira Classe,2,2.6,1,0.2,0.2925,11.25
US-2017-116701,2017-12-17,2017,12,Dec,Consumidor,Central,Texas,Dallas,Papelaria,Eletrodomésticos,Eureka Sanitaire  Commercial Upright,Segunda Classe,4,66.284,2,0.8,-178.9668,-270.0
CA-2017-126382,2017-06-03,2017,6,Jun,Corporativo,Sul,Tennessee,Franklin,Móveis,Mobiliário,"Eldon 200 Class Desk Accessories, Burgundy",Padrão,4,35.168,7,0.2,9.6712,27.5
CA-2017-108329,2017-12-09,2017,12,Dec,Consumidor,Oeste,California,Whittier,Tecnologia,Telefones,Nortel Business Series Terminal T7208 Digital phone,Padrão,5,444.768,4,0.2,44.4768,10.0
CA-2017-135860,2017-12-01,2017,12,Dec,Consumidor,Central,Michigan,Saginaw,Papelaria,Armazenamento,"Tennsco Lockers, Gray",Padrão,6,83.92,4,0.0,5.8744,7.0
CA-2017-135860,2017-12-01,2017,12,Dec,Consumidor,Central,Michigan,Saginaw,Tecnologia,Telefones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Padrão,6,131.98,2,0.0,35.6346,27.0
CA-2017-135860,2017-12-01,2017,12,Dec,Consumidor,Central,Michigan,Saginaw,Papelaria,Fichários,"Avery Durable Slant Ring Binders, No Labels",Padrão,6,15.92,4,0.0,7.4824,47.0
CA-2017-135860,2017-12-01,2017,12,Dec,Consumidor,Central,Michigan,Saginaw,Papelaria,Grampos,"Advantus Push Pins, Aluminum Head",Padrão,6,52.29,9,0.0,16.2099,31.0
CA-2017-135860,2017-12-01,2017,12,Dec,Consumidor,Central,Michigan,Saginaw,Papelaria,Armazenamento,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Padrão,6,91.99,1,0.0,3.6796,4.0
CA-2015-101007,2015-02-09,2015,2,Feb,Corporativo,Central,Texas,Dallas,Tecnologia,Acessórios,Memorex Micro Travel Drive 8 GB,Segunda Classe,4,20.8,2,0.2,6.5,31.25
CA-2015-146262,2015-01-02,2015,1,Jan,Corporativo,Leste,Ohio,Medina,Papelaria,Etiquetas,Avery 505,Padrão,7,23.68,2,0.2,8.88,37.5
CA-2015-146262,2015-01-02,2015,1,Jan,Corporativo,Leste,Ohio,Medina,Móveis,Estantes,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Padrão,7,452.45,5,0.5,-244.323,-54.0
CA-2015-146262,2015-01-02,2015,1,Jan,Corporativo,Leste,Ohio,Medina,Tecnologia,Telefones,Speck Products Candyshell Flip Case,Padrão,7,62.982,3,0.4,-14.6958,-23.33
CA-2015-146262,2015-01-02,2015,1,Jan,Corporativo,Leste,Ohio,Medina,Tecnologia,Máquinas,Cisco 9971 IP Video Phone Charcoal,Padrão,7,1188.0,9,0.7,-950.4,-80.0
CA-2015-146262,2015-01-02,2015,1,Jan,Corporativo,Leste,Ohio,Medina,Tecnologia,Acessórios,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Padrão,7,89.584,2,0.2,4.4792,5.0
CA-2016-130162,2016-10-28,2016,10,Oct,Consumidor,Oeste,California,Los Angeles,Papelaria,Armazenamento,"Personal Filing Tote with Lid, Black/Gray",Padrão,4,93.06,6,0.0,26.0568,28.0
CA-2016-130162,2016-10-28,2016,10,Oct,Consumidor,Oeste,California,Los Angeles,Tecnologia,Telefones,Adtran 1202752G1,Padrão,4,302.376,3,0.2,22.6782,7.5
CA-2015-169397,2015-12-24,2015,12,Dec,Consumidor,Leste,Ohio,Dublin,Papelaria,Grampos,OIC Bulk Pack Metal Binder Clips,Primeira Classe,3,5.584,2,0.2,1.8148,32.5
CA-2015-169397,2015-12-24,2015,12,Dec,Consumidor,Leste,Ohio,Dublin,Papelaria,Papel,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Primeira Classe,3,22.704,6,0.2,8.2302,36.25
CA-2015-169397,2015-12-24,2015,12,Dec,Consumidor,Leste,Ohio,Dublin,Papelaria,Fichários,Ibico Standard Transparent Covers,Primeira Classe,3,19.776,4,0.7,-13.8432,-70.0
CA-2015-169397,2015-12-24,2015,12,Dec,Consumidor,Leste,Ohio,Dublin,Móveis,Mobiliário,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Primeira Classe,3,72.704,4,0.2,19.0848,26.25
CA-2015-169397,2015-12-24,2015,12,Dec,Consumidor,Leste,Ohio,Dublin,Tecnologia,Máquinas,Swingline SM12-08 MicroCut Jam Free Shredder,Primeira Classe,3,479.988,4,0.7,-383.9904,-80.0
CA-2015-169397,2015-12-24,2015,12,Dec,Consumidor,Leste,Ohio,Dublin,Papelaria,Arte,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Primeira Classe,3,27.168,2,0.2,2.7168,10.0
CA-2015-163055,2015-08-09,2015,8,Aug,Corporativo,Central,Michigan,Detroit,Papelaria,Arte,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Padrão,7,2.2,1,0.0,0.968,44.0
CA-2015-163055,2015-08-09,2015,8,Aug,Corporativo,Central,Michigan,Detroit,Móveis,Mesas,Bevis 36 x 72 Conference Tables,Padrão,7,622.45,5,0.0,136.939,22.0
CA-2015-163055,2015-08-09,2015,8,Aug,Corporativo,Central,Michigan,Detroit,Papelaria,Armazenamento,Rogers Deluxe File Chest,Padrão,7,21.98,1,0.0,0.2198,1.0
US-2015-145436,2015-02-28,2015,2,Feb,Consumidor,Sul,Tennessee,Columbia,Móveis,Cadeiras,Global Low Back Tilter Chair,Padrão,4,161.568,2,0.2,-28.2744,-17.5
US-2015-145436,2015-02-28,2015,2,Feb,Consumidor,Sul,Tennessee,Columbia,Móveis,Cadeiras,"Global Push Button Manager's Chair, Indigo",Padrão,4,389.696,8,0.2,43.8408,11.25
US-2014-156216,2014-09-13,2014,9,Sep,Corporativo,Sul,North Carolina,Charlotte,Papelaria,Fichários,GBC Instant Index System for Binding Systems,Padrão,4,18.648,7,0.7,-12.432,-66.67
US-2017-100930,2017-04-07,2017,4,Apr,Home Office,Sul,Florida,Tampa,Móveis,Mesas,Bush Advantage Collection Round Conference Table,Padrão,5,233.86,2,0.45,-102.048,-43.64
US-2017-100930,2017-04-07,2017,4,Apr,Home Office,Sul,Florida,Tampa,Móveis,Mesas,Bretford Rectangular Conference Table Tops,Padrão,5,620.6145,3,0.45,-248.2458,-40.0
US-2017-100930,2017-04-07,2017,4,Apr,Home Office,Sul,Florida,Tampa,Papelaria,Fichários,GBC Instant Index System for Binding Systems,Padrão,5,5.328,2,0.7,-3.552,-66.67
US-2017-100930,2017-04-07,2017,4,Apr,Home Office,Sul,Florida,Tampa,Móveis,Mobiliário,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Padrão,5,258.072,3,0.2,0.0,0.0
US-2017-100930,2017-04-07,2017,4,Apr,Home Office,Sul,Florida,Tampa,Tecnologia,Acessórios,Logitech P710e Mobile Speakerphone,Padrão,5,617.976,3,0.2,-7.7247,-1.25
CA-2017-160514,2017-11-12,2017,11,Nov,Corporativo,Oeste,California,Santa Clara,Papelaria,Papel,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Padrão,4,10.56,2,0.0,4.752,45.0
CA-2016-157749,2016-06-04,2016,6,Jun,Consumidor,Central,Illinois,Chicago,Papelaria,Papel,Xerox 1957,Segunda Classe,5,25.92,5,0.2,9.396,36.25
CA-2016-157749,2016-06-04,2016,6,Jun,Consumidor,Central,Illinois,Chicago,Móveis,Mobiliário,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Segunda Classe,5,419.68,5,0.6,-356.728,-85.0
CA-2016-157749,2016-06-04,2016,6,Jun,Consumidor,Central,Illinois,Chicago,Móveis,Mobiliário,Staple-based wall hangings,Segunda Classe,5,11.688,3,0.6,-4.6752,-40.0
CA-2016-157749,2016-06-04,2016,6,Jun,Consumidor,Central,Illinois,Chicago,Tecnologia,Telefones,PureGear Roll-On Screen Protector,Segunda Classe,5,31.984,2,0.2,11.1944,35.0
CA-2016-157749,2016-06-04,2016,6,Jun,Consumidor,Central,Illinois,Chicago,Móveis,Mesas,KI Conference Tables,Segunda Classe,5,177.225,5,0.5,-120.513,-68.0
CA-2016-157749,2016-06-04,2016,6,Jun,Consumidor,Central,Illinois,Chicago,Móveis,Mobiliário,Eldon 100 Class Desk Accessories,Segunda Classe,5,4.044,3,0.6,-2.8308,-70.0
CA-2016-157749,2016-06-04,2016,6,Jun,Consumidor,Central,Illinois,Chicago,Papelaria,Arte,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Segunda Classe,5,7.408,2,0.2,1.2038,16.25
CA-2014-131926,2014-06-01,2014,6,Jun,Home Office,Central,Minnesota,Lakeville,Móveis,Cadeiras,Global Deluxe High-Back Manager's Chair,Segunda Classe,5,2001.86,7,0.0,580.5394,29.0
CA-2014-131926,2014-06-01,2014,6,Jun,Home Office,Central,Minnesota,Lakeville,Papelaria,Armazenamento,Safco Steel Mobile File Cart,Segunda Classe,5,166.72,2,0.0,41.68,25.0
CA-2014-131926,2014-06-01,2014,6,Jun,Home Office,Central,Minnesota,Lakeville,Papelaria,Papel,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Segunda Classe,5,47.88,6,0.0,23.94,50.0
CA-2014-131926,2014-06-01,2014,6,Jun,Home Office,Central,Minnesota,Lakeville,Papelaria,Eletrodomésticos,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Segunda Classe,5,1503.25,5,0.0,496.0725,33.0
CA-2014-131926,2014-06-01,2014,6,Jun,Home Office,Central,Minnesota,Lakeville,Papelaria,Papel,Xerox 205,Segunda Classe,5,25.92,4,0.0,12.4416,48.0
CA-2016-154739,2016-12-10,2016,12,Dec,Consumidor,Oeste,California,San Francisco,Móveis,Cadeiras,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Segunda Classe,5,321.568,2,0.2,28.1372,8.75
CA-2016-145625,2016-09-11,2016,9,Sep,Consumidor,Oeste,California,San Diego,Papelaria,Papel,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Padrão,6,7.61,1,0.0,3.5767,47.0
CA-2016-145625,2016-09-11,2016,9,Sep,Consumidor,Oeste,California,San Diego,Tecnologia,Acessórios,Logitech P710e Mobile Speakerphone,Padrão,6,3347.37,13,0.0,636.0003,19.0
CA-2016-146941,2016-12-10,2016,12,Dec,Consumidor,Leste,New York,New York City,Papelaria,Armazenamento,"Fellowes Personal Hanging Folder Files, Navy",Primeira Classe,3,80.58,6,0.0,22.5624,28.0
CA-2016-146941,2016-12-10,2016,12,Dec,Consumidor,Leste,New York,New York City,Papelaria,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Primeira Classe,3,361.92,4,0.0,162.864,45.0
US-2015-159982,2015-11-28,2015,11,Nov,Corporativo,Central,Illinois,Chicago,Móveis,Mobiliário,Eldon 100 Class Desk Accessories,Padrão,6,12.132,9,0.6,-8.4924,-70.0
US-2015-159982,2015-11-28,2015,11,Nov,Corporativo,Central,Illinois,Chicago,Papelaria,Armazenamento,"Belkin 19"" Vented Equipment Shelf, Black",Padrão,6,82.368,2,0.2,-19.5624,-23.75
